Date,Price,Open,High,Low,Change %
"Dec 23, 2014",1175.68,1175.03,1185.49,1172.59,0.05%
"Dec 22, 2014",1175.05,1195.33,1202.18,1170.56,-1.75%
"Dec 19, 2014",1195.95,1198.55,1202.1,1193.9,-0.20%
"Dec 18, 2014",1198.4,1188.7,1213.55,1188.65,0.82%
"Dec 17, 2014",1188.7,1196.69,1203.4,1184.23,-0.66%
"Dec 16, 2014",1196.6,1192.59,1221.79,1188.8,0.34%
"Dec 15, 2014",1192.6,1222.25,1224.24,1190.97,-2.45%
"Dec 12, 2014",1222.6,1227.99,1228.38,1215.98,-0.44%
"Dec 11, 2014",1227.95,1226.75,1233.2,1216.3,0.10%
"Dec 10, 2014",1226.75,1230.43,1238.25,1224.78,-0.33%
"Dec 09, 2014",1230.85,1203.64,1238.55,1199.45,2.30%
"Dec 08, 2014",1203.2,1193.09,1208.59,1187.31,0.94%
"Dec 05, 2014",1192.05,1205.7,1208.2,1186.5,-1.14%
"Dec 04, 2014",1205.78,1209.7,1213.7,1201.53,-0.32%
"Dec 03, 2014",1209.64,1199.01,1214.95,1194.65,0.89%
"Dec 02, 2014",1199.01,1210.74,1213.05,1192.32,-0.98%
"Dec 01, 2014",1210.9,1167.06,1221.46,1143.38,3.73%
"Nov 28, 2014",1167.35,1190.7,1191.56,1165.35,-2.05%
"Nov 27, 2014",1191.75,1198.2,1200.1,1185.95,-0.51%
"Nov 26, 2014",1197.9,1200.96,1202.61,1195.02,-0.27%
"Nov 25, 2014",1201.19,1197.55,1203.4,1190.8,0.32%
"Nov 24, 2014",1197.4,1201.53,1204.24,1192.85,-0.33%
"Nov 21, 2014",1201.4,1193.78,1208.01,1186.95,0.64%
"Nov 20, 2014",1193.75,1183.36,1197.31,1176.87,0.88%
"Nov 19, 2014",1183.3,1197.57,1202.77,1175.97,-1.19%
"Nov 18, 2014",1197.55,1186.42,1205,1183.3,0.93%
"Nov 17, 2014",1186.55,1188.75,1194.26,1181.62,-0.14%
"Nov 14, 2014",1188.25,1162.09,1193.74,1147.04,2.26%
"Nov 13, 2014",1161.96,1160.84,1168.12,1154.24,0.09%
"Nov 12, 2014",1160.92,1164.67,1170.37,1157.51,-0.33%
"Nov 11, 2014",1164.8,1150.65,1173.6,1146.32,1.23%
"Nov 10, 2014",1150.6,1179.41,1179.41,1147.45,-2.21%
"Nov 07, 2014",1176.65,1141.2,1178.99,1132.25,3.11%
"Nov 06, 2014",1141.2,1141.45,1149.7,1138.1,-0.02%
"Nov 05, 2014",1141.4,1168.19,1169.85,1137.7,-2.30%
"Nov 04, 2014",1168.3,1165.55,1174.3,1164,0.25%
"Nov 03, 2014",1165.35,1173.76,1174.17,1162.17,-0.77%
"Oct 31, 2014",1174.42,1198.91,1203.3,1161.75,-2.04%
"Oct 30, 2014",1198.9,1211.5,1216.76,1195.96,-1.06%
"Oct 29, 2014",1211.8,1228.21,1230.86,1208.52,-1.35%
"Oct 28, 2014",1228.4,1225.76,1235.81,1222.9,0.24%
"Oct 27, 2014",1225.4,1231.5,1232.26,1225.06,-0.49%
"Oct 24, 2014",1231.46,1232.59,1234.7,1229.1,-0.06%
"Oct 23, 2014",1232.15,1240.85,1244.96,1226.43,-0.72%
"Oct 22, 2014",1241.03,1249.57,1250.08,1240.66,-0.66%
"Oct 21, 2014",1249.3,1246.99,1255.6,1245.4,0.22%
"Oct 20, 2014",1246.6,1238.54,1248.94,1234.7,0.68%
"Oct 17, 2014",1238.19,1239.69,1242.3,1231.99,-0.07%
"Oct 16, 2014",1239.1,1241.67,1245.6,1235.75,-0.16%
"Oct 15, 2014",1241.07,1233.65,1249.8,1222.17,0.67%
"Oct 14, 2014",1232.75,1237.08,1238.3,1231.25,-0.36%
"Oct 13, 2014",1237.15,1223.54,1237.65,1223.34,1.12%
"Oct 10, 2014",1223.48,1224.49,1225.84,1217.6,-0.05%
"Oct 09, 2014",1224.15,1221.84,1233.6,1219.15,0.20%
"Oct 08, 2014",1221.7,1209.39,1223.84,1205.12,1.05%
"Oct 07, 2014",1209,1207.15,1213.06,1202.91,0.15%
"Oct 06, 2014",1207.15,1191.79,1209.2,1183.96,1.34%
"Oct 03, 2014",1191.2,1213.84,1215.9,1190.14,-1.84%
"Oct 02, 2014",1213.5,1213.34,1221.84,1208.69,-0.01%
"Oct 01, 2014",1213.65,1209,1219.66,1204.75,0.36%
"Sep 30, 2014",1209.24,1216.24,1219.96,1204.9,-0.55%
"Sep 29, 2014",1215.95,1219.2,1223.76,1214.78,-0.29%
"Sep 26, 2014",1219.51,1222.59,1230.5,1212.54,-0.25%
"Sep 25, 2014",1222.62,1217.02,1224.88,1207.03,0.46%
"Sep 24, 2014",1217.05,1222.81,1226.16,1215.96,-0.48%
"Sep 23, 2014",1222.95,1215.3,1235.06,1214.11,0.65%
"Sep 22, 2014",1215.05,1216.54,1220.7,1208.72,-0.12%
"Sep 19, 2014",1216.45,1225.5,1228.86,1213.87,-0.73%
"Sep 18, 2014",1225.45,1223.2,1228.06,1216.27,0.18%
"Sep 17, 2014",1223.25,1234.95,1239.46,1221.67,-0.97%
"Sep 16, 2014",1235.2,1233.1,1242.16,1231.92,0.18%
"Sep 15, 2014",1233,1228.4,1238.56,1225.56,0.36%
"Sep 12, 2014",1228.63,1240.59,1242.04,1227.75,-0.98%
"Sep 11, 2014",1240.75,1248.68,1250.46,1234.97,-0.64%
"Sep 10, 2014",1248.75,1256.19,1258.15,1243.91,-0.59%
"Sep 09, 2014",1256.2,1255.43,1258.25,1247.41,0.04%
"Sep 08, 2014",1255.7,1268.75,1271.85,1251.5,-1.04%
"Sep 05, 2014",1268.85,1260.96,1273.71,1257.16,0.61%
"Sep 04, 2014",1261.1,1268.8,1276.76,1260.26,-0.63%
"Sep 03, 2014",1269.07,1266.14,1271.8,1261.69,0.25%
"Sep 02, 2014",1265.9,1287.59,1288.1,1262.92,-1.66%
"Sep 01, 2014",1287.3,1287.05,1290.36,1282.8,-0.02%
"Aug 29, 2014",1287.57,1290.29,1291.8,1283.66,-0.19%
"Aug 28, 2014",1290,1282.75,1296.76,1283.02,0.55%
"Aug 27, 2014",1282.95,1281.09,1288,1280.4,0.16%
"Aug 26, 2014",1280.9,1276.55,1291.06,1275.5,0.34%
"Aug 25, 2014",1276.6,1279.67,1281.06,1274.42,-0.36%
"Aug 22, 2014",1281.23,1276.64,1283.5,1274.49,0.31%
"Aug 21, 2014",1277.25,1291.8,1291.8,1273.32,-1.15%
"Aug 20, 2014",1292.15,1295.6,1297.91,1288.04,-0.26%
"Aug 19, 2014",1295.5,1297.65,1302.61,1293.96,-0.15%
"Aug 18, 2014",1297.46,1303.91,1304.07,1295.72,-0.55%
"Aug 15, 2014",1304.6,1312.95,1315.41,1292.61,-0.66%
"Aug 14, 2014",1313.24,1312.86,1319.6,1309.19,0.03%
"Aug 13, 2014",1312.86,1308.69,1315.6,1304.9,0.33%
"Aug 12, 2014",1308.6,1307.9,1317.86,1305.46,0.04%
"Aug 11, 2014",1308.1,1309.35,1311.66,1304.96,-0.11%
"Aug 08, 2014",1309.6,1313.5,1322.86,1306.16,-0.30%
"Aug 07, 2014",1313.55,1305.89,1314.75,1302.11,0.56%
"Aug 06, 2014",1306.25,1288.05,1309.86,1287.46,1.42%
"Aug 05, 2014",1288,1287.91,1293.66,1282.56,-0.03%
"Aug 04, 2014",1288.35,1293.98,1295.81,1286.17,-0.44%
"Aug 01, 2014",1294.1,1282.24,1297.2,1280.9,0.92%
"Jul 31, 2014",1282.35,1294.86,1297.56,1281.02,-0.98%
"Jul 30, 2014",1295.05,1298.94,1302.76,1291.85,-0.28%
"Jul 29, 2014",1298.75,1304.59,1312.75,1295.85,-0.42%
"Jul 28, 2014",1304.25,1308.25,1309.46,1301.42,-0.29%
"Jul 25, 2014",1308.05,1294,1308.5,1290.16,1.14%
"Jul 24, 2014",1293.35,1304.14,1305.35,1287.81,-0.83%
"Jul 23, 2014",1304.15,1307.7,1311.31,1302.61,-0.24%
"Jul 22, 2014",1307.35,1311.89,1315.2,1301.75,-0.35%
"Jul 21, 2014",1311.9,1311.05,1318.51,1307.01,0.08%
"Jul 18, 2014",1310.9,1318.7,1324.75,1304.57,-0.56%
"Jul 17, 2014",1318.25,1300.24,1324.65,1297.85,1.45%
"Jul 16, 2014",1299.37,1294.4,1304.4,1292.9,0.38%
"Jul 15, 2014",1294.45,1306.85,1314.25,1292.05,-0.97%
"Jul 14, 2014",1307.15,1338.45,1339.71,1303.21,-2.32%
"Jul 11, 2014",1338.15,1335.81,1339.54,1333.87,0.19%
"Jul 10, 2014",1335.55,1319.34,1345.65,1319.34,0.67%
"Jul 09, 2014",1326.7,1319.69,1332.69,1318.5,0.59%
"Jul 08, 2014",1318.95,1319.75,1325.35,1313.45,-0.09%
"Jul 07, 2014",1320.2,1320.16,1320.3,1311.9,-0.03%
"Jul 04, 2014",1320.55,1320.29,1323.8,1318.8,0.06%
"Jul 03, 2014",1319.8,1327.7,1327.7,1309.95,-0.58%
"Jul 02, 2014",1327.45,1325.58,1332.21,1321.32,0.13%
"Jul 01, 2014",1325.75,1327.15,1332.41,1323.72,-0.13%
"Jun 30, 2014",1327.5,1315.8,1329.41,1310.21,0.92%
"Jun 27, 2014",1315.35,1317.91,1322.31,1312.76,-0.20%
"Jun 26, 2014",1317.95,1318.65,1320.15,1306.25,-0.12%
"Jun 25, 2014",1319.5,1318.74,1325.15,1310.8,0.09%
"Jun 24, 2014",1318.3,1318.54,1326.6,1314.15,0.02%
"Jun 23, 2014",1318.1,1313.7,1318.61,1309.91,0.25%
"Jun 20, 2014",1314.82,1320.2,1322.4,1306.75,-0.40%
"Jun 19, 2014",1320.1,1278.44,1322.1,1276.01,3.26%
"Jun 18, 2014",1278.4,1271.3,1280,1266.96,0.54%
"Jun 17, 2014",1271.5,1271.65,1273.56,1259.16,-0.01%
"Jun 16, 2014",1271.6,1277.06,1285.16,1270.51,-0.42%
"Jun 13, 2014",1277,1273.69,1278.2,1271,0.29%
"Jun 12, 2014",1273.36,1261.49,1275,1260.05,1.00%
"Jun 11, 2014",1260.74,1260.49,1265.5,1258,0.00%
"Jun 10, 2014",1260.8,1252.15,1263.31,1250.21,0.70%
"Jun 09, 2014",1252.08,1253.79,1257.7,1251.76,-0.05%
"Jun 06, 2014",1252.73,1253.69,1258,1246.31,-0.07%
"Jun 05, 2014",1253.6,1243.8,1256.81,1241.21,0.79%
"Jun 04, 2014",1243.8,1245.24,1250,1243.5,-0.07%
"Jun 03, 2014",1244.65,1244.39,1248.15,1241.06,0.02%
"Jun 02, 2014",1244.35,1250.89,1250.89,1241.04,-0.54%
"May 30, 2014",1251.05,1256,1260.46,1242.35,-0.40%
"May 29, 2014",1256.05,1258.79,1260.5,1251.55,-0.19%
"May 28, 2014",1258.5,1263.7,1267.69,1256.02,-0.41%
"May 27, 2014",1263.7,1292.95,1293.7,1263.5,-2.27%
"May 26, 2014",1293.05,1292.71,1294.41,1290.91,0.00%
"May 23, 2014",1293.11,1294.04,1295.95,1287.99,-0.06%
"May 22, 2014",1293.85,1292.04,1303.85,1290.05,0.15%
"May 21, 2014",1291.85,1294.15,1296.6,1283.45,-0.19%
"May 20, 2014",1294.25,1292.15,1297.05,1286.15,0.18%
"May 19, 2014",1291.95,1293.42,1305.25,1289.66,-0.14%
"May 16, 2014",1293.7,1296.61,1298.76,1287.85,-0.20%
"May 15, 2014",1296.35,1305.45,1307.35,1291.15,-0.71%
"May 14, 2014",1305.6,1294.46,1309.4,1291.79,0.95%
"May 13, 2014",1293.35,1295.91,1299.21,1289.25,-0.19%
"May 12, 2014",1295.8,1289.2,1304.3,1280.1,0.50%
"May 09, 2014",1289.33,1289.5,1294.9,1285.64,-0.02%
"May 08, 2014",1289.6,1289.74,1295.3,1285.74,0.00%
"May 07, 2014",1289.55,1308.01,1315.31,1287,-1.38%
"May 06, 2014",1307.65,1309.9,1314.71,1305,-0.17%
"May 05, 2014",1309.85,1300.74,1315.95,1299.61,0.73%
"May 02, 2014",1300.32,1284.19,1304.9,1277.1,1.26%
"May 01, 2014",1284.1,1291.65,1293.21,1277.7,-0.60%
"Apr 30, 2014",1291.9,1296.01,1298.01,1285.8,-0.35%
"Apr 29, 2014",1296.48,1296.04,1301.4,1286.49,0.03%
"Apr 28, 2014",1296.1,1303.2,1306.61,1292.3,-0.56%
"Apr 25, 2014",1303.45,1294.01,1305.61,1290.6,0.74%
"Apr 24, 2014",1293.85,1284.01,1298.51,1268.85,0.77%
"Apr 23, 2014",1283.9,1283.51,1289.22,1281.05,0.03%
"Apr 22, 2014",1283.5,1290.24,1293,1277.6,-0.52%
"Apr 21, 2014",1290.15,1294.67,1301.51,1282.01,-0.28%
"Apr 18, 2014",1293.78,1293.78,1293.78,1293.78,-0.08%
"Apr 17, 2014",1294.85,1302.4,1304.8,1293.24,-0.61%
"Apr 16, 2014",1302.8,1302.84,1307.6,1293.59,0.01%
"Apr 15, 2014",1302.65,1326.81,1328.51,1290.95,-1.79%
"Apr 14, 2014",1326.4,1318.94,1331.2,1318.84,0.60%
"Apr 11, 2014",1318.47,1317.94,1324.33,1314.24,-0.03%
"Apr 10, 2014",1318.92,1311.64,1324.9,1310.84,0.54%
"Apr 09, 2014",1311.9,1308.25,1315.3,1300.94,0.24%
"Apr 08, 2014",1308.72,1296.29,1314.93,1296.29,0.93%
"Apr 07, 2014",1296.65,1302.9,1304.8,1295.8,-0.46%
"Apr 04, 2014",1302.7,1286.62,1307.09,1284.33,1.20%
"Apr 03, 2014",1287.3,1289.89,1294.2,1281.59,-0.19%
"Apr 02, 2014",1289.8,1279.85,1295.21,1278.65,0.83%
"Apr 01, 2014",1279.15,1283.79,1288.25,1277.44,-0.40%
"Mar 31, 2014",1284.25,1294.3,1298.81,1282.65,-0.75%
"Mar 28, 2014",1294,1293.64,1299.2,1285.84,0.22%
"Mar 27, 2014",1291.14,1304.14,1307.15,1289.3,-0.99%
"Mar 26, 2014",1304.1,1311.25,1317.01,1298.9,-0.53%
"Mar 25, 2014",1311.05,1309.6,1317.86,1306.2,0.11%
"Mar 24, 2014",1309.62,1334.74,1334.86,1308.04,-1.87%
"Mar 21, 2014",1334.55,1328.55,1343.04,1328.45,0.46%
"Mar 20, 2014",1328.5,1331.05,1335.21,1320.85,-0.22%
"Mar 19, 2014",1331.45,1355.95,1360.26,1328,-1.83%
"Mar 18, 2014",1356.25,1366.8,1367.77,1350.8,-0.78%
"Mar 17, 2014",1366.95,1382.07,1392.37,1362.53,-1.11%
"Mar 14, 2014",1382.24,1370.59,1388.4,1368.06,0.85%
"Mar 13, 2014",1370.6,1367.5,1375.46,1364.65,0.26%
"Mar 12, 2014",1367.08,1349.39,1371.1,1345.44,1.27%
"Mar 11, 2014",1349.95,1339.35,1353.11,1338,0.81%
"Mar 10, 2014",1339.15,1339.27,1345.41,1329.47,-0.08%
"Mar 07, 2014",1340.25,1351.21,1352.9,1329.75,-0.82%
"Mar 06, 2014",1351.35,1337.45,1353.37,1331.35,1.04%
"Mar 05, 2014",1337.39,1334.83,1341.88,1332.58,0.19%
"Mar 04, 2014",1334.9,1350.95,1352.61,1331.54,-1.18%
"Mar 03, 2014",1350.9,1326.5,1355.41,1326.5,1.85%
"Feb 28, 2014",1326.4,1331.67,1333.91,1320.22,-0.38%
"Feb 27, 2014",1331.44,1330.58,1336.48,1323.97,0.05%
"Feb 26, 2014",1330.75,1340.31,1345.4,1322.14,-0.75%
"Feb 25, 2014",1340.75,1337,1344.01,1331.72,0.28%
"Feb 24, 2014",1337,1324.99,1339,1319.11,1.03%
"Feb 21, 2014",1323.39,1322.72,1328.79,1316.12,0.04%
"Feb 20, 2014",1322.89,1311.64,1325.18,1307.85,0.85%
"Feb 19, 2014",1311.8,1321.84,1323.39,1308.93,-0.74%
"Feb 18, 2014",1321.6,1329.2,1332.71,1312.95,-0.56%
"Feb 17, 2014",1329.1,1319.15,1330.37,1318.65,0.77%
"Feb 14, 2014",1318.93,1302.83,1321.34,1299.97,1.25%
"Feb 13, 2014",1302.7,1291.11,1302.8,1286.14,0.89%
"Feb 12, 2014",1291.25,1292.02,1296.52,1284.4,-0.05%
"Feb 11, 2014",1291.85,1274.79,1293.83,1273.8,1.33%
"Feb 10, 2014",1274.9,1266.31,1278.31,1265.4,0.62%
"Feb 07, 2014",1267.06,1257.68,1272.18,1256.22,0.75%
"Feb 06, 2014",1257.64,1258.14,1266.98,1252.88,-0.03%
"Feb 05, 2014",1258.01,1254.86,1273.73,1252.51,0.24%
"Feb 04, 2014",1255,1257.99,1260.93,1247.62,-0.21%
"Feb 03, 2014",1257.64,1245.14,1266.54,1240.68,1.11%
"Jan 31, 2014",1243.8,1244.07,1255.51,1238.75,0.01%
"Jan 30, 2014",1243.7,1268.24,1268.53,1238.39,-1.95%
"Jan 29, 2014",1268.4,1256.9,1270.27,1249.65,0.94%
"Jan 28, 2014",1256.55,1257.01,1261.51,1249.36,-0.04%
"Jan 27, 2014",1257.07,1268.85,1278.48,1252.16,-0.96%
"Jan 24, 2014",1269.25,1264.67,1273.31,1257.2,0.39%
"Jan 23, 2014",1264.35,1236.64,1265.8,1231.76,2.25%
"Jan 22, 2014",1236.49,1241.55,1244.14,1236.14,-0.40%
"Jan 21, 2014",1241.49,1254.18,1256.24,1236.07,-1.03%
"Jan 20, 2014",1254.35,1254.01,1261,1251.32,0.04%
"Jan 17, 2014",1253.82,1242.53,1255.28,1238.05,0.91%
"Jan 16, 2014",1242.55,1241.49,1245.26,1236.55,0.07%
"Jan 15, 2014",1241.74,1245.1,1245.39,1234.49,-0.27%
"Jan 14, 2014",1245.1,1253.12,1255.38,1241.83,-0.67%
"Jan 13, 2014",1253.44,1248.28,1255.18,1243.72,0.51%
"Jan 10, 2014",1247.1,1228.01,1248.81,1226.94,1.56%
"Jan 09, 2014",1228,1226.17,1231.91,1224.02,0.15%
"Jan 08, 2014",1226.1,1231.97,1232.84,1218.83,-0.49%
"Jan 07, 2014",1232.1,1238.17,1245.86,1225.2,-0.48%
"Jan 06, 2014",1238.05,1236.93,1248.76,1233.1,0.12%
"Jan 03, 2014",1236.55,1224.94,1240.38,1222.14,0.95%
"Jan 02, 2014",1224.89,1204.88,1231.04,1203.72,1.57%
"Jan 01, 2014",1205.9,1210.41,1210.61,1199.4,0.03%
"Dec 31, 2013",1205.55,1196.62,1214.21,1185.11,0.76%
"Dec 30, 2013",1196.4,1212.15,1216.26,1195.39,-1.38%
"Dec 27, 2013",1213.19,1210.59,1219.04,1209.03,0.21%
"Dec 26, 2013",1210.7,1204.99,1216.1,1201.24,0.50%
"Dec 25, 2013",1204.7,1204.69,1205.1,1203.29,0.03%
"Dec 24, 2013",1204.35,1199.44,1206.36,1197.01,0.46%
"Dec 23, 2013",1198.84,1203.52,1206.38,1192.77,-0.37%
"Dec 20, 2013",1203.25,1190.51,1207.6,1185.71,1.10%
"Dec 19, 2013",1190.1,1217.96,1226.76,1186.8,-2.30%
"Dec 18, 2013",1218.07,1231.54,1244.7,1216.15,-0.98%
"Dec 17, 2013",1230.1,1240.3,1248.6,1227.8,-0.84%
"Dec 16, 2013",1240.57,1238.08,1251.89,1227.59,0.18%
"Dec 13, 2013",1238.3,1223.8,1239,1220.6,1.18%
"Dec 12, 2013",1223.8,1251.3,1257.4,1223.5,-2.23%
"Dec 11, 2013",1251.75,1260.91,1263.4,1250.5,-0.71%
"Dec 10, 2013",1260.72,1240.82,1267.74,1237.97,1.59%
"Dec 09, 2013",1240.94,1229.58,1243.19,1225.38,0.98%
"Dec 06, 2013",1228.85,1225.22,1243.61,1212.41,0.32%
"Dec 05, 2013",1224.88,1243.77,1244,1217.3,-1.51%
"Dec 04, 2013",1243.66,1223.89,1250.75,1211.89,1.62%
"Dec 03, 2013",1223.89,1220.04,1226.38,1215.98,0.31%
"Dec 02, 2013",1220.05,1251.42,1251.42,1217.78,-2.67%
"Nov 29, 2013",1253.49,1246.24,1256.11,1242.26,0.75%
"Nov 28, 2013",1244.15,1237.76,1245.82,1235.32,0.55%
"Nov 27, 2013",1237.4,1243.42,1254.81,1236.65,-0.47%
"Nov 26, 2013",1243.3,1252.6,1256.89,1239.89,-0.74%
"Nov 25, 2013",1252.6,1242.08,1253.54,1227.72,0.72%
"Nov 22, 2013",1243.6,1243.01,1249.32,1241.55,0.07%
"Nov 21, 2013",1242.75,1243.19,1250.01,1236.69,-0.04%
"Nov 20, 2013",1243.2,1275.62,1276.67,1241.3,-2.51%
"Nov 19, 2013",1275.25,1274.71,1279.02,1269.3,0.07%
"Nov 18, 2013",1274.35,1290.45,1290.61,1270.35,-1.22%
"Nov 15, 2013",1290.05,1287.04,1291.14,1280.42,0.21%
"Nov 14, 2013",1287.39,1278.67,1294.38,1278.53,0.66%
"Nov 13, 2013",1278.99,1267.58,1279.24,1265.89,0.87%
"Nov 12, 2013",1267.99,1283.07,1285.3,1261.28,-1.19%
"Nov 11, 2013",1283.28,1288.76,1288.91,1279.39,-0.38%
"Nov 08, 2013",1288.2,1307.84,1313.06,1281.4,-1.51%
"Nov 07, 2013",1307.95,1318.16,1325.71,1298.71,-0.79%
"Nov 06, 2013",1318.4,1311.97,1322.31,1309.45,0.52%
"Nov 05, 2013",1311.6,1314.85,1319.77,1306.75,-0.24%
"Nov 04, 2013",1314.74,1315.12,1322.24,1311.74,-0.05%
"Nov 01, 2013",1315.35,1323.7,1327.86,1306.3,-0.64%
"Oct 31, 2013",1323.8,1343.3,1343.4,1319.4,-1.41%
"Oct 30, 2013",1342.8,1344.05,1359.77,1334.81,-0.11%
"Oct 29, 2013",1344.3,1352.1,1360.67,1340.87,-0.58%
"Oct 28, 2013",1352.2,1353.16,1362.21,1346.5,0.01%
"Oct 25, 2013",1352.13,1346.73,1355.6,1336.54,0.37%
"Oct 24, 2013",1347.15,1332.35,1352.22,1330.6,1.11%
"Oct 23, 2013",1332.35,1340.75,1342.57,1329.8,-0.62%
"Oct 22, 2013",1340.65,1315.5,1345.07,1310.45,1.89%
"Oct 21, 2013",1315.75,1316.66,1324.42,1313.56,-0.04%
"Oct 18, 2013",1316.24,1319.18,1325.7,1311.95,-0.26%
"Oct 17, 2013",1319.7,1282.3,1324.67,1274.8,2.97%
"Oct 16, 2013",1281.6,1280.6,1287.51,1269.57,0.06%
"Oct 15, 2013",1280.8,1273.15,1288.51,1252.27,0.58%
"Oct 14, 2013",1273.4,1272.8,1289.47,1268.8,0.02%
"Oct 11, 2013",1273.11,1286.93,1294.45,1262.63,-1.02%
"Oct 10, 2013",1286.24,1307.22,1311.78,1283.03,-1.60%
"Oct 09, 2013",1307.2,1319.06,1321.95,1294.65,-0.88%
"Oct 08, 2013",1318.8,1321.49,1330.1,1316.3,-0.23%
"Oct 07, 2013",1321.79,1311.04,1328.44,1308.81,0.80%
"Oct 04, 2013",1311.35,1317.15,1323.86,1306.56,-0.45%
"Oct 03, 2013",1317.3,1316.75,1321.31,1302.42,0.16%
"Oct 02, 2013",1315.25,1286.75,1323.82,1278.85,2.23%
"Oct 01, 2013",1286.6,1327.75,1337.77,1283.2,-3.08%
"Sep 30, 2013",1327.55,1335.9,1344.22,1323.56,-0.65%
"Sep 27, 2013",1336.2,1323.64,1344.3,1320.43,0.94%
"Sep 26, 2013",1323.7,1333.5,1339.21,1319.15,-0.74%
"Sep 25, 2013",1333.6,1322.8,1338.51,1317.11,0.79%
"Sep 24, 2013",1323.2,1321.35,1329.57,1306.51,0.08%
"Sep 23, 2013",1322.15,1326.2,1332.11,1314.26,-0.24%
"Sep 20, 2013",1325.38,1366.18,1368.4,1324.86,-2.90%
"Sep 19, 2013",1365,1365.55,1375.15,1358.8,-0.01%
"Sep 18, 2013",1365.15,1309.7,1367.77,1291.95,4.24%
"Sep 17, 2013",1309.65,1313.6,1323.92,1306.5,-0.33%
"Sep 16, 2013",1314,1329.6,1332.92,1304.46,-0.96%
"Sep 13, 2013",1326.72,1321.36,1331.03,1305.03,0.43%
"Sep 12, 2013",1321.05,1367.4,1367.5,1321.05,-3.34%
"Sep 11, 2013",1366.75,1364.25,1368.51,1357.46,0.17%
"Sep 10, 2013",1364.45,1387.95,1391.52,1358.2,-1.63%
"Sep 09, 2013",1387.05,1391.45,1391.45,1382.83,-0.33%
"Sep 06, 2013",1391.61,1365.72,1393.2,1363.28,1.74%
"Sep 05, 2013",1367.85,1392.1,1399.92,1365.77,-1.70%
"Sep 04, 2013",1391.45,1412.1,1415.22,1384.85,-1.50%
"Sep 03, 2013",1412.65,1391.6,1416.61,1384.7,1.27%
"Sep 02, 2013",1394.9,1396.46,1398.31,1380.05,-0.11%
"Aug 30, 2013",1396.4,1408.55,1411.62,1392.77,-0.84%
"Aug 29, 2013",1408.25,1418.05,1418.52,1403.17,-0.72%
"Aug 28, 2013",1418.5,1417.1,1434.17,1413.9,0.13%
"Aug 27, 2013",1416.65,1405.16,1424.02,1396.75,0.84%
"Aug 26, 2013",1404.9,1398.88,1404.86,1391.44,0.58%
"Aug 23, 2013",1396.85,1375.79,1400.21,1369.14,1.53%
"Aug 22, 2013",1375.85,1366.5,1381.61,1355.8,0.70%
"Aug 21, 2013",1366.35,1371.8,1378.81,1360.1,-0.35%
"Aug 20, 2013",1371.17,1366.39,1376.2,1355.26,0.38%
"Aug 19, 2013",1365.98,1376.35,1384.6,1362.49,-0.76%
"Aug 16, 2013",1376.4,1367.3,1380.21,1357.95,0.76%
"Aug 15, 2013",1366.05,1335.19,1369.9,1319.31,2.31%
"Aug 14, 2013",1335.2,1321.4,1337.3,1316.55,1.05%
"Aug 13, 2013",1321.3,1336.9,1341.72,1319.27,-1.13%
"Aug 12, 2013",1336.4,1314.6,1343.67,1314.6,1.67%
"Aug 09, 2013",1314.5,1312.09,1317,1305.56,0.19%
"Aug 08, 2013",1312,1287.7,1314.56,1283.85,1.88%
"Aug 07, 2013",1287.75,1281.95,1289.42,1273.25,0.46%
"Aug 06, 2013",1281.9,1303.85,1307.27,1279.85,-1.69%
"Aug 05, 2013",1303.95,1313.1,1319.91,1297.86,-0.61%
"Aug 02, 2013",1312,1307.79,1318.4,1283.19,0.23%
"Aug 01, 2013",1308.95,1322.7,1330.77,1307.2,-1.07%
"Jul 31, 2013",1323.1,1326.9,1338.87,1305.91,-0.32%
"Jul 30, 2013",1327.3,1328,1330.38,1318.5,-0.02%
"Jul 29, 2013",1327.6,1333.91,1338.71,1323.32,-0.47%
"Jul 26, 2013",1333.9,1333.96,1340.82,1312.82,0.02%
"Jul 25, 2013",1333.65,1321.4,1338.02,1309.35,0.93%
"Jul 24, 2013",1321.3,1347.8,1348.3,1313.55,-1.99%
"Jul 23, 2013",1348.1,1335.25,1348.3,1327.15,0.91%
"Jul 22, 2013",1335.9,1297.4,1339.77,1311.76,3.05%
"Jul 19, 2013",1296.35,1285.2,1297.95,1282.55,0.88%
"Jul 18, 2013",1285.1,1276.1,1288.7,1275.05,0.71%
"Jul 17, 2013",1276,1293,1297.61,1274.21,-1.28%
"Jul 16, 2013",1292.6,1282.3,1295.95,1277.56,0.78%
"Jul 15, 2013",1282.6,1285.45,1294.32,1276.26,-0.18%
"Jul 12, 2013",1284.9,1286.67,1288.86,1267.9,-0.03%
"Jul 11, 2013",1285.3,1264.8,1298.97,1278.81,1.67%
"Jul 10, 2013",1264.25,1250.5,1266.22,1244.47,1.14%
"Jul 09, 2013",1249.95,1237.4,1261.02,1233.9,1.05%
"Jul 08, 2013",1237,1223.21,1239.41,1215.95,1.08%
"Jul 05, 2013",1223.8,1249.28,1250.86,1207.99,-2.12%
"Jul 04, 2013",1250.3,1251.3,1257.82,1245.4,-0.16%
"Jul 03, 2013",1252.3,1242.65,1260.71,1237.05,0.79%
"Jul 02, 2013",1242.5,1253.35,1266.55,1241.8,-0.86%
